"","Tsize","rep","R2","RMSE","TvsS","BSm","BTm"
"286",30,86,0.298456541051865,21.0866056030682,0.000174746866902014,-47.1631870887548,-5.57099349276832
"287",30,87,0.244327556548197,23.4372971760771,0.00395395026439411,-42.4334410022471,-4.67530628928271
"288",30,88,0.250184461981962,24.5694707095239,0.00314264346901596,-37.9153369800924,1.63508800494248
"289",30,89,0.104499584951123,23.2614929291805,0.0840106476549678,-26.9921712884239,-6.09740374749601
"290",30,90,0.173724322134243,20.1495649822784,0.00751375634531312,-34.6841391514576,-11.3697833907438
"291",30,91,0.253433274920144,19.2756186071558,0.056807175481273,-33.4521996296829,-8.930191855003
"292",30,92,0.275864434017536,19.1823681744601,0.0196349473790079,-32.9306185445627,-8.78855977752549
"293",30,93,0.364804357155846,18.6925981921767,0.000311411243416343,-40.827404244854,-2.68756011674687
"294",30,94,0.172420683781468,25.8343821742916,0.186028623732701,-31.8565592844407,-18.0356968482889
"295",30,95,0.27654864703068,20.2393386440453,0.00128974741654761,-43.7263904654614,-5.15584259125177
"296",30,96,0.200371089771829,24.1338726001231,0.0126526992865419,-39.9538454852902,-7.97722832810622
